NameofSatellite	Country	Owner	Users	Purpose	ClassofOrbit	Perigeekm	Apogeekm	Eccentricity	Inclinationdegrees	Radius	Periodminutes	LaunchMass	DateofLaunch	ExpectedLifetime	LaunchSite	LaunchVehicle	major	minor	focus	theta	x	y	cx	cy	r
Tiantuo-3 (Luliang 1)	NR	"National University of Defense Technology,China"	Government	Technology Development	LEO	392	522	0.00952	97.42	0.0020000	93.730	20.00	19/09/2015	null	Taiyuan Launch Center	Long March 6	457.00000	456.97929	4.35064	0	457	0	4.35064	0	457
"Tianwang 1A (TW-1A, SECM-1, Shangkeda-2)"	NR	"Shanghai Engineering Center for Microsatellites,China"	Civil	Technology Development	LEO	466	484	0.00131	97.31	0.0003000	94.100	3.00	24/09/2015	null	Jiuquan Satellite Launch Center	Long March 11	475.00000	474.99959	0.62225	0	475	0	0.62225	0	475
Tianwang 1C (TW-1C; NJFA-1)	NR	"Nanjing University of Aeronautics and Astronautics,China"	Civil	Technology Development	LEO	466	486	0.00146	97.31	0.0005000	94.120	5.00	24/09/2015	null	Jiuquan Satellite Launch Center	Long March 11	476.00000	475.99949	0.69496	0	476	0	0.69496	0	476
TIGRISat	Iraq	"La Sapienza University of Rome,Iraq"	Civil	Earth Observation	LEO	611	698	0.00619	97.98	0.0001000	97.820	1.00	19/06/2014	null	Dombarovsky Air Base	Dnepr	654.50000	654.48746	4.05135	0	654.5	0	4.05135	0	654.5
TIMED (Thermosphere äó¢ Ionosphere äó¢ Mesosphere äó¢ Energetics and Dynamics)	USA	"National Aeronautics and Space Administration (NASA)/Applied Physics Laboratory, Johns Hopkins,USA"	Government/Civil	Space Science	LEO	612	613	0.0000716	74.1	0.0587000	97.000	587.00	07/12/2001	2 yrs.	Vandenberg AFB	Delta 2	612.50000	612.50000	0.04385	0	612.5	0	0.04385	0	612.5
TJS-1 (Tongxin Jishu Shiyan 1)	NR	"Chinese Academy of Space Technology,China"	Government	Technology Development	GEO	35776	35795	0.000225	0	0.4300000	1436.030	4300.00	12/09/2015	null	Xichang Satellite Launch Center	Long March 3B	35785.50000	35785.49909	8.05174	0	35785.5	0	8.05174	0	35785.5
TJS-2 (Tongxin Jishu Shiyan 2)	NR (8/17)	"Chinese Academy of Space Technology,China"	Government	Technology Development	GEO	35783	35793	0.000119	0.5	0.0631000	1436.190	631.00	05/01/2017	null	Xichang Satellite Launch Center	Long March 3B	35788.00000	35787.99975	4.2588	0	35788	0	4.2588	0	35788
TKSat-1 (Tí_pac Katari Satellite 1)	Bolivia	"Bolivia Aerospace Bureau,Bolivia"	Government	Communications	GEO	35773	35799	0.000308	0.27	0.5000000	1436.070	5000.00	20/12/2013	null	Xichang Satellite Launch Center	Long March 3B	35786.00000	35785.99830	11.02208	0	35786	0	11.02208	0	35786
TNS-0-2 Nanosputnik	NR (10/17)	"Russian Space Systems,Russia"	Government	Technology Development	LEO	398	407	0.000664	51.6	0.0005000	92.600	5.00	17/08/2017	null	International Space Station	Manual Deployment	402.50000	402.49991	0.26726	0	402.5	0	0.26726	0	402.5
Toki (Bird JJ)	NR (10/17)	"Kyushu Institute of Technology (KIT),Japan"	Civil	Communications/Technology Development	LEO	402	402	0	51.6	0.0002000	92.600	2.00	07/07/2017	null	International Space Station	Nanorack Deployer	402.00000	402.00000	0	0	402	0	0	0	402
Tomsk-TPU-120	NR (10/17)	"Tomsk Polytechnic University,Russia"	Civil	Communications/Technology Development	LEO	397	408	0.000812	51.6	0.0005000	92.600	5.00	17/08/2017	null	International Space Station	Manual Deployment	402.50000	402.49987	0.32683	0	402.5	0	0.32683	0	402.5
"Trumpet 3 (NROL-4, National Reconnaissance Office Launch-4, USA 136)"	USA	"National Reconnaissance Office (NRO)/USAF,USA"	Military	Earth Observation	Elliptical	1210	38740	0.712	64.7	0.8000000	709.610	8000.00	08/11/1997	null	Cape Canaveral	Titan IVA	19975.00000	14026.03480	14222.2	0	19975	0	14222.2	0	19975
Tselina-2 (Cosmos 2428)	Russia	"Ministry of Defense,Russia"	Military	Earth Observation	LEO	844	858	0.000969	71	0.3200000	102.000	3200.00	29/06/2007	null	Baikonur Cosmodrome	Zenit 2M	851.00000	850.99960	0.82462	0	851	0	0.82462	0	851
TSUBAME	NR	"Tokyo Institute of Technology, Tokyo University of Science and JAXA,Japan"	Civil	Earth Observation	LEO	505	569	0.00463	97.47	0.0049000	95.380	49.00	06/11/2014	null	Dombarovsky Air Base	Dnepr	537.00000	536.99424	2.48631	0	537	0	2.48631	0	537
"TUGSat-1ŒæŒæ(Technische Universití_t Graz Satellit, CanX-3b, BRITE-Austria)"	Austria	"Technical University of Graz,Austria"	Civil	Technology Development	LEO	770	784	0.000979	98.6	0.0014000	100.300	14.00	25/02/2013	null	Satish Dhawan Space Centre	PSLV	777.00000	776.99963	0.76068	0	777	0	0.76068	0	777
Turkmen Alem 52E/MonacoSAT	NR	"Turkmenistan Ministry of Communications/SSI-Monaco,Turkmenistan/Monaco"	Government/Commercial	Communications	GEO	35655	35784	0.00153	0	0.4700000	1432.690	4700.00	27/04/2015	15 yrs.	Cape Canaveral	Falcon 9	35719.50000	35719.45819	54.65083	0	35719.5	0	54.65083	0	35719.5
Turksat 3A	Turkey	"Turksat,Turkey"	Commercial	Communications	GEO	35778	35793	0.000178	0.01	0.3100000	1436.060	3100.00	12/06/2008	null	Guiana Space Center	Ariane 5 ECA	35785.50000	35785.49943	6.3698	0	35785.5	0	6.3698	0	35785.5
Turksat 4A	NR	"Turksat,Turkey"	Commercial	Communications	GEO	35776	35797	0.000249	0.01	0.4869000	1436.080	4869.00	14/02/2014	15 yrs.	Baikonur Cosmodrome	Proton	35786.50000	35786.49889	8.91084	0	35786.5	0	8.91084	0	35786.5
Turksat 4B	NR	"Turksat,Turkey"	Commercial	Communications	GEO	35787	35805	0.000213	0.03	0.5000000	1436.570	5000.00	16/10/2015	15 yrs.	Baikonur Cosmodrome	Proton	35796.00000	35795.99919	7.62453	0	35796	0	7.62453	0	35796
Tyvak-53b	NR (10/17)	"Tyvak Nanosatellite Systems, Inc.,USA"	Commercial	Technology Demonstration	LEO	497	516	0.00138	97.45	0.0005000	94.700	5.00	23/06/2017	null	Satish Dhawan Space Centre	PSLV	506.50000	506.49952	0.69897	0	506.5	0	0.69897	0	506.5
"UCLSat (University College London Satellite, QB50 GB03) "	NR (10/17)	"University College London,United Kingdom"	Civil	Technology Development/Educational	LEO	496	513	0.00124	97.45	0.0003000	94.700	3.00	22/06/2017	.5 - 2 yrs.	Satish Dhawan Space Centre	PSLV	504.50000	504.49961	0.62558	0	504.5	0	0.62558	0	504.5
"UFO-10 (USA 146, UHF F/O F10) ""UHF Follow-On"""	USA	"US Navy,USA"	Military	Communications	GEO	35738	35834	0.00114	1.97	0.3200000	1436.100	3200.00	24/11/1999	4 yrs.	Cape Canaveral	Atlas 2	35786.00000	35785.97675	40.79604	0	35786	0	40.79604	0	35786
"UFO-11  (USA 174) ""UHF Follow-On"""	USA	"US Navy,USA"	Military	Communications	GEO	35786	35787	0.0000119	2.16	0.3200000	1436.100	3200.00	18/12/2003	4 yrs.	Cape Canaveral	Atlas 3	35786.50000	35786.50000	0.42553	0	35786.5	0	0.42553	0	35786.5
"UFO-2 (USA 95) ""UHF Follow-On"""	USA	"US Navy,USA"	Military	Communications	GEO	35766	35807	0.000486	8.27	0.3200000	1436.120	3200.00	03/09/1993	null	Cape Canaveral	Atlas 2	35786.50000	35786.49577	17.39223	0	35786.5	0	17.39223	0	35786.5
"UFO-4 (USA 108, UFO F4 EHF) ""UHF Follow-On"""	USA	"US Navy,USA"	Military	Communications	GEO	35763	35775	0.000142	3.34	0.3200000	1435.220	3200.00	29/01/1995	4 yrs.	Cape Canaveral	Atlas 2	35769.00000	35768.99964	5.07918	0	35769	0	5.07918	0	35769
"UFO-6 (USA 114, UFO F6 EHF) ""UHF Follow-On"""	USA	"US Navy,USA"	Military	Communications	GEO	35744	35829	0.00101	4.11	0.3200000	1436.120	3200.00	22/10/1995	4 yrs.	Cape Canaveral	Atlas 2	35786.50000	35786.48175	36.14437	0	35786.5	0	36.14437	0	35786.5
"UFO-7 (USA 127, F7 EHF) ""UHF Follow-On"""	USA	"US Navy,USA"	Military	Communications	GEO	35738	35835	0.00115	3.79	0.3200000	1436.110	3200.00	25/07/1996	4 yrs.	Cape Canaveral	Atlas 2	35786.50000	35786.47634	41.15447	0	35786.5	0	41.15447	0	35786.5
"UFO-8 (USA 138, UHF F/O F8) ""UHF Follow-On"""	USA	"US Navy,USA"	Military	Communications	GEO	35772	35794	0.000261	5.24	0.3206000	1435.940	3206.00	16/03/1998	4 yrs.	Cape Canaveral	Atlas 2	35783.00000	35782.99878	9.33937	0	35783	0	9.33937	0	35783
"UK-DMC-2 (BNSCSat-2, British National Science Center Satellite 2)"	United Kingdom	"UK/DMC International Imaging (DMCII),United Kingdom"	Government	Earth Observation	LEO	660	662	0.000142	98	0.0097000	98.000	97.00	29/07/2009	5 yrs.	Baikonur Cosmodrome	Dnepr	661.00000	660.99999	0.09386	0	661	0	0.09386	0	661
UKube-1 (UK Cubesat 1)	United Kingdom	"UK Space Agency,United Kingdom"	Government	Technology Development	LEO	626	631	0.000357	98.4	0.0003000	97.270	3.00	08/07/2014	null	Baikonur Cosmodrome	Soyuz-2.1b	628.50000	628.49996	0.22437	0	628.5	0	0.22437	0	628.5
UNIFORM 1ŒæŒæ(UNiversity International FORmation Mission 1)	Japan	"Wakayama University (UNIFORM consortium),Japan"	Civil	Earth Observation	LEO	622	629	0.0005	97.87	0.0050000	97.200	50.00	24/05/2014	null	Tanegashima Space Center	H-2A	625.50000	625.49992	0.31275	0	625.5	0	0.31275	0	625.5
UNSW-ECO (QB50 - AU02)	NR (10/17)	"University of New South Wales,Australia"	Civil	Earth Science	LEO	397	408	0.000812	51.6	0.0003000	92.600	3.00	25/05/2017	null	International Space Station	Nanorack Deployer	402.50000	402.49987	0.32683	0	402.5	0	0.32683	0	402.5
"Ursa Maior ((University of Rome la SApienza MicroAttitude In ORbit testing, QB50 IT02)"	NR (10/17)	"University of Rome,Italy"	Civil	Earth Science	LEO	496	512	0.00116	97.45	0.0005000	94.700	5.00	23/06/2017	null	Satish Dhawan Space Centre	PSLV	504.00000	503.99966	0.58464	0	504	0	0.58464	0	504
UWE-3 (University of Wí_rzburg Experimental Satellite 3)	Germany	"University of Wí_rzburg,Germany"	Civil	Communications	LEO	593	700	0.00762	97.8	0.0001000	97.600	1.00	21/11/2013	null	Dombarovsky Air Base	Dnepr	646.50000	646.48123	4.92633	0	646.5	0	4.92633	0	646.5
"Van Allen Probe A (RBSP-A, Radiation Belt Storm Probes)"	USA	"National Aeronautics and Space Administration (NASA)/Johns Hopkins University Applied Physics Laboratory,USA"	Government	Earth Observation	Elliptical	591	30534	0.683	10.03	0.0648000	539.060	648.00	30/08/2012	null	Cape Canaveral	Atlas 5	15562.50000	11367.13593	10629.1875	0	15562.5	0	10629.1875	0	15562.5
"Van Allen Probe B (RBSP-B, Radiation Belt Storm Probes)"	USA	"National Aeronautics and Space Administration (NASA)/Johns Hopkins University Applied Physics Laboratory,USA"	Government	Earth Observation	Elliptical	595	30657	0.683	10.04	0.0666000	541.400	666.00	30/08/2012	null	Cape Canaveral	Atlas 5	15626.00000	11413.51750	10672.558	0	15626	0	10672.558	0	15626
Velox 1	NR	"Nanyang Technological University,Singapore"	Civil	Technology Development	LEO	642	655	0.000926	98.25	0.0004000	97.700	4.00	30/06/2014	null	Satish Dhawan Space Centre	PSLV-CA	648.50000	648.49972	0.60051	0	648.5	0	0.60051	0	648.5
Velox 2	NR	"Nanyang Technological University,Singapore"	Civil	Technology Development	LEO	537	550	0.00094	14.98	0.0013000	95.480	13.00	16/12/2015	null	Satish Dhawan Space Centre	PSLV-C29	543.50000	543.49976	0.51089	0	543.5	0	0.51089	0	543.5
Velox C1	NR	"Nanyang Technological University,Singapore"	Civil	Technology Development	LEO	533	550	0.00123	14.98	0.0123000	95.480	123.00	16/12/2015	null	Satish Dhawan Space Centre	PSLV-C29	541.50000	541.49959	0.66604	0	541.5	0	0.66604	0	541.5
VenŒµs	NR (10/17)	"Centre National d'Etudes Spatiales (CNES)/Israel Space Agency,France/Israel"	Government	Earth Observation	LEO	719	724	0.000353	98.3	0.0264000	99.200	264.00	01/08/2017	4.5 yrs.	Guiana Space Center	Vega	721.50000	721.49996	0.25469	0	721.5	0	0.25469	0	721.5
VeneSat 1 (Simon Bolivar)	Venezuela/China	"Ministry of Science and Technology,Venezuela"	Government	Communications	GEO	35777	35796	0.000225	0.21	0.5100000	1436.100	5100.00	29/10/2008	15 yrs.	Xichang Satellite Launch Center	CZ-3B	35786.50000	35786.49909	8.05198	0	35786.5	0	8.05198	0	35786.5
Venta-1	NR (10/17)	"Ventspils University College,Latvia"	Civil	Technology Development	LEO	496	508	0.000873	97.45	0.0005000	94.700	5.00	23/06/2017	null	Satish Dhawan Space Centre	PSLV	502.00000	501.99981	0.43825	0	502	0	0.43825	0	502
ViaSat-1	USA	"ViaSat, Inc.,USA"	Commercial	Communications	GEO	35775	35796	0.000249	0.04	0.6740000	1436.090	6740.00	19/10/2011	15 yrs.	Baikonur Cosmodrome	Proton M	35785.50000	35785.49889	8.9106	0	35785.5	0	8.9106	0	35785.5
ViaSat-2	NR (10/17)	"ViaSat, Inc.,USA"	Commercial	Communications	GEO	25371	46183	0.247	44.6	0.6418000	1435.600	6418.00	01/06/2017	14 yrs.	Guiana Space Center	Ariane 5	35777.00000	34668.46682	8836.919	0	35777	0	8836.919	0	35777
Vinasat 1	NR	"Vietnamese Posts and Telecommunications Group (VNPT),Vietnam"	Government	Communications	GEO	35782	35791	0.000107	0.02	0.2600000	1436.100	2600.00	18/04/2008	15 yrs.	Guiana Space Center	Ariane 5 ECA	35786.50000	35786.49980	3.82916	0	35786.5	0	3.82916	0	35786.5
Vinasat 2	NR	"Vietnamese Posts and Telecommunications Group (VNPT),Vietnam"	Government	Communications	GEO	35742	35776	0.000404	0.08	0.2970000	1434.690	2970.00	15/05/2012	15 yrs.	Guiana Space Center	Ariane 5 ECA	35759.00000	35758.99708	14.44663	0	35759	0	14.44663	0	35759
VNREDSat 1AŒæŒæ(Vietnam Natural Resources Environment and Disaster monitoring small Satellite)	NR	"Space Technology Institute-Vietnam Academy of Science and Technology (STI-VAST),Vietnam"	Government	Earth Observation	LEO	682	685	0.000213	98.13	0.0115000	98.430	115.00	07/05/2013	5 yrs.	Guiana Space Center	Vega	683.50000	683.49998	0.14559	0	683.5	0	0.14559	0	683.5
"VRSS-1 (Venezuelan Remote Sensing Satellite, Francisco Miranda)"	Venezuela	"Bolivarian Agency for Space Activities,Venezuela"	Government	Earth Observation	LEO 	622	654	0.00228	98.03	0.0880000	97.480	880.00	28/09/2012	5 yrs.	Jiuquan Satellite Launch Center	Long March 2D	638.00000	637.99834	1.45464	0	638	0	1.45464	0	638
VZLUSat-1	NR (10/17)	"Czech Aerospace Research Center (VZLU),Czech Republic"	Government	Technology Development	LEO	497	515	0.00131	97.45	0.0003000	94.700	3.00	23/06/2017	null	Satish Dhawan Space Centre	PSLV	506.00000	505.99957	0.66286	0	506	0	0.66286	0	506
"Wideband Global Satcom 1 (WGS-1, USA 195)"	USA	"Military Satellite Communications - US Air Force,USA"	Military	Communications	GEO	35783	35790	0.000083	0	0.5900000	1436.100	5900.00	11/10/2007	null	Cape Canaveral	Atlas 5	35786.50000	35786.49988	2.97032	0	35786.5	0	2.97032	0	35786.5
"Wideband Global Satcom 2 (WGS-2, USA 204)"	USA	"Military Satellite Communications - US Air Force,USA"	Military	Communications	GEO	35786	35787	0.0000119	0.03	0.5987000	1436.120	5987.00	04/04/2009	null	Cape Canaveral	Atlas 5	35786.50000	35786.50000	0.42553	0	35786.5	0	0.42553	0	35786.5
"Wideband Global Satcom 3 (WGS-3, USA 211)"	USA	"Military Satellite Communications - US Air Force,USA"	Military	Communications	GEO	35785	35786	0.0000119	0	0.5990000	1436.100	5990.00	06/12/2009	null	Cape Canaveral	Delta 4	35785.50000	35785.50000	0.42553	0	35785.5	0	0.42553	0	35785.5
"Wideband Global Satcom 4 (WGS-4, USA 233)"	USA	"Military Satellite Communications - US Air Force,USA"	Military	Communications	GEO	35785	35786	0.0000119	0.01	0.5990000	1436.100	5990.00	20/01/2012	null	Cape Canaveral	Delta 4	35785.50000	35785.50000	0.42553	0	35785.5	0	0.42553	0	35785.5
"Wideband Global Satcom 5 (WGS-5, USA 243)"	USA	"Military Satellite Communications - US Air Force,USA"	Military	Communications	GEO	35739	35784	0.000534	0	0.5990000	1436.100	5990.00	25/05/2013	null	Cape Canaveral	Delta 4	35761.50000	35761.49490	19.09663	0	35761.5	0	19.09663	0	35761.5
"Wideband Global Satcom 6 (WGS-6, USA 244)"	USA	"Military Satellite Communications - US Air Force,USA"	Military	Communications	GEO	35772	35801	0.000344	0	0.5990000	1436.100	5990.00	08/08/2013	null	Cape Canaveral	Delta 4	35786.50000	35786.49788	12.31057	0	35786.5	0	12.31057	0	35786.5
"Wideband Global Satcom 7 (WGS-7, USA 263)"	USA	"Military Satellite Communications - US Air Force,USA"	Military	Communications	GEO	35772	35801	0.000344	0	0.5990000	1436.100	5990.00	24/07/2015	null	Cape Canaveral	Delta 4	35786.50000	35786.49788	12.31057	0	35786.5	0	12.31057	0	35786.5
"Wideband Global Satcom 8 (WGS-8, USA 272)"	NR (1/17)	"Military Satellite Communications - US Air Force,USA"	Military	Communications	GEO	35770	35770	0	0	0.5990000	1436.100	5990.00	07/12/2016	null	Cape Canaveral	Delta 4	35770.00000	35770.00000	0	0	35770	0	0	0	35770
"Wideband Global Satcom 9 (WGS-9, USA 275)"	NR (9/17)	"Military Satellite Communications - US Air Force,USA"	Military	Communications	GEO	35772	35801	0.000344	0	0.5990000	1436.100	5990.00	17/03/2017	null	Cape Canaveral	Delta 4	35786.50000	35786.49788	12.31057	0	35786.5	0	12.31057	0	35786.5
WildBlue 1	USA	"WildBlue Communications,USA"	Commercial	Communications	GEO	35776	35796	0.000237	0.01	0.4735000	1436.100	4735.00	08/12/2006	12 yrs.	Guiana Space Center	Ariane 5	35786.00000	35785.99899	8.48127	0	35786	0	8.48127	0	35786
WNISat-1 (Weather News Inc. Satellite 1)	Japan	"Weathernews, Inc.,Japan"	Commercial	Earth Observation	LEO	594	849	0.018	97.8	0.0010000	99.200	10.00	21/11/2013	2 yrs.	Dombarovsky Air Base	Dnepr	721.50000	721.38311	12.987	0	721.5	0	12.987	0	721.5
WNISat-1R (Weather News Inc. Satellite 1R)	NR (10/17)	"Weathernews, Inc.,Japan"	Commercial	Earth Observation	LEO	586	606	0.00144	97.6	0.0043000	96.600	43.00	14/07/2017	null	Baikonur Cosmodrome	Soyuz 2.1a	596.00000	595.99938	0.85824	0	596	0	0.85824	0	596
Worldview 1	USA	"DigitalGlobe Corporation,USA"	Commercial	Earth Observation	LEO	491	494	0.000219	97.3	0.4500000	94.500	4500.00	18/09/2007	7.25 yrs.	Vandenberg AFB	Delta 2	492.50000	492.49999	0.10786	0	492.5	0	0.10786	0	492.5
Worldview 2	USA	"DigitalGlobe Corporation,USA"	Commercial	Earth Observation	LEO	765	767	0.00014	98.5	0.2800000	100.200	2800.00	08/10/2009	null	Vandenberg AFB	Delta 2	766.00000	765.99999	0.10724	0	766	0	0.10724	0	766
Worldview 3	USA	"DigitalGlobe Corporation,USA"	Commercial	Earth Observation	LEO	612	614	0.000143	97.99	0.2800000	96.960	2800.00	13/08/2014	10-12 yrs.	Vandenberg AFB	Atlas 5	613.00000	612.99999	0.08766	0	613	0	0.08766	0	613
Worldview 4	NR (12/16)	"DigitalGlobe Corporation,USA"	Commercial	Earth Observation	LEO	617	620	0.000215	98	0.2485000	96.900	2485.00	11/11/2016	10 yrs.	Vandenberg AFB	Atlas 5	618.50000	618.49999	0.13298	0	618.5	0	0.13298	0	618.5
X37-B OTV-4 (USA 261)	NR	"US Air Force,USA"	Military	Technology Development	LEO	309	322	0.00119	38	0.4990000	90.830	4990.00	20/05/2015	null	Cape Canaveral	Atlas 5	315.50000	315.49978	0.37545	0	315.5	0	0.37545	0	315.5
XC-1 (Xingchen 1)	NR	"National University of Defense Technology,China"	Government	Technology Development	LEO	520	540	0.00119	97.46	0.0001000	95.230	1.00	19/09/2015	null	Taiyuan Launch Center	Long March 6	530.00000	529.99962	0.6307	0	530	0	0.6307	0	530
XC-2 (Xingchen 2)	NR	"National University of Defense Technology,China"	Government	Technology Development	LEO	520	540	0.00119	97.46	0.0001000	95.230	1.00	19/09/2015	null	Taiyuan Launch Center	Long March 6	530.00000	529.99962	0.6307	0	530	0	0.6307	0	530
XC-3 (Xingchen 3)	NR	"National University of Defense Technology,China"	Government	Technology Development	LEO	520	540	0.00119	97.46	0.0001000	95.230	1.00	19/09/2015	null	Taiyuan Launch Center	Long March 6	530.00000	529.99962	0.6307	0	530	0	0.6307	0	530
XC-4 (Xingchen 4)	NR	"National University of Defense Technology,China"	Government	Technology Development	LEO	520	540	0.00119	97.46	0.0001000	95.230	1.00	19/09/2015	null	Taiyuan Launch Center	Long March 6	530.00000	529.99962	0.6307	0	530	0	0.6307	0	530
XCubeSat (QB50 - FR01)	NR (10/17)	"Ecole Polytechnique,France"	Civil	Technology Demonstration	LEO	401	403	0.00119	51.6	0.0003000	92.600	3.00	18/04/2017	null	International Space Station	Nanorack Deployer	402.00000	401.99972	0.47838	0	402	0	0.47838	0	402
Xinyan 1 (XY-1)	NR	"DFH Satellite,China"	Government	Technology Development	LEO	489	501	0.000874	97.35	0.0005000	94.510	5.00	18/11/2012	null	Taiyuan Launch Center	Long March 2C	495.00000	494.99981	0.43263	0	495	0	0.43263	0	495
XM Radio 3 (Rhythm)	USA	"XM Satellite Radio USA,USA"	Commercial	Communications	GEO	35782	35790	0.0000949	0.01	0.4703000	1436.100	4703.00	01/03/2005	15 yrs.	Sea Launch Odyssey	Zenit 3SL	35786.00000	35785.99984	3.39604	0	35786	0	3.39604	0	35786
XM Radio 4 (Blues)	USA	"XM Satellite Radio USA,USA"	Commercial	Communications	GEO	35784	35787	0.0000356	0.01	0.5193000	1436.090	5193.00	30/10/2006	15 yrs.	Sea Launch Odyssey	Zenit 3SL	35785.50000	35785.49998	1.27406	0	35785.5	0	1.27406	0	35785.5
XMM Newton (High Throughput X-ray Spectroscopy Mission)	ESA	"European Space Operations Centre (ESOC),ESA"	Government	Space Science	Elliptical	7079	114027	0.799	38.4	0.3764000	2872.150	3764.00	10/12/1999	2-10 yrs.	Guiana Space Center	Ariane 5	60553.00000	36412.39747	48381.847	0	60553	0	48381.847	0	60553
XPNav-1	NR (12/16)	"China Aerospace Science and Technology Corp.,China"	Government	Technology Development	LEO	493	513	0.00145	97.4	0.0240000	94.680	240.00	09/11/2016	null	Jiuquan Satellite Launch Center	Long March 11	503.00000	502.99947	0.72935	0	503	0	0.72935	0	503
X-Sat	NR	"Centre for Research in Satellite Technology (CREST),Singapore"	Government	Earth Observation	LEO	801	823	0.00153	98.7	0.0091000	101.100	91.00	20/04/2011	3 yrs.	Satish Dhawan Space Centre	PSLV C16	812.00000	811.99905	1.24236	0	812	0	1.24236	0	812
